year,stand,site,soilcore,depthcm,depthname,treatment,species,lifeform,status,status_native,status_nonnative,lifecycle,family,totalcount,NOTES,INT_unknownID,,
2017,degraded,DEG1,2,0,surface,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,2,0,surface,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,2,0,surface,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,4,deep,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,4,deep,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,4,deep,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,4,deep,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,0,surface,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,0,surface,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,0,surface,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,3,0,surface,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,4,deep,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,4,deep,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,4,deep,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,4,deep,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,0,surface,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,0,surface,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,0,surface,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,4,0,surface,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,5,4,deep,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,5,4,deep,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,5,4,deep,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,5,4,deep,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,5,0,surface,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,1,,,,
2017,degraded,DEG2,5,0,surface,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,5,0,surface,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,5,0,surface,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,4,deep,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,4,deep,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,4,deep,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,4,deep,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,0,surface,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,0,surface,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,0,surface,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,6,0,surface,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,4,deep,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,4,deep,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,4,deep,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,4,deep,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,0,surface,charate,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,0,surface,control,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,0,surface,oven,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG2,7,0,surface,ovenchar,Fragaria vesca,herb,native,native,,Perennial,Rosaceae,0,,,,
2017,degraded,DEG1,1,4,deep,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,1,4,deep,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,1,4,deep,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,1,4,deep,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,1,0,surface,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,1,0,surface,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,1,0,surface,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,1,0,surface,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,4,deep,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,4,deep,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,4,deep,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,4,deep,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,0,surface,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,0,surface,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,0,surface,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,2,0,surface,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,4,deep,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,4,deep,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,4,deep,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,4,deep,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,0,surface,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,0,surface,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,0,surface,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,3,0,surface,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,4,4,deep,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,1,,,,
2017,degraded,DEG1,4,4,deep,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,4,4,deep,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,4,4,deep,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,4,0,surface,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,4,0,surface,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,4,0,surface,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG1,4,0,surface,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,4,deep,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,4,deep,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,4,deep,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,4,deep,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,0,surface,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,0,surface,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,0,surface,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,5,0,surface,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,4,deep,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,4,deep,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,4,deep,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,4,deep,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,0,surface,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,0,surface,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,0,surface,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,6,0,surface,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,4,deep,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,4,deep,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,4,deep,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,4,deep,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,0,surface,charate,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,0,surface,control,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,0,surface,oven,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2017,degraded,DEG2,7,0,surface,ovenchar,Galium porrigens,herb,native,native,,Perennial,Rubiaceae,0,,,,
2019,enhanced,ENH2,9,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,HIIN/RARU - heart shaped leaf,,,
2019,enhanced,ENH2,10,4,deep,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,HIIN/RARU - heart shaped leaf,,,
2019,enhanced,ENH2,10,0,surface,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,HIIN/RARU - heart shaped leaf,,,
2019,enhanced,ENH1,1,4,deep,control,Hirschfeldia incana,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Hirschfeldia incana,,,
2019,enhanced,ENH1,2,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,3,HIrschfeldia incana or Raru,,,
2019,enhanced,ENH1,3,4,deep,control,Juncus bufonius,herb,native,native,,Annual,Juncaceae  ,3,grasslike herb,,,
2019,enhanced,ENH1,3,0,surface,charate,Juncus bufonius,herb,native,native,,Annual,Juncaceae  ,2,grasslike herb,,,
2019,enhanced,ENH1,3,0,surface,ovenchar,Juncus bufonius,herb,native,native,,Annual,Juncaceae  ,5,grasslike herb,,,
2019,enhanced,ENH1,4,4,deep,control,Juncus bufonius,herb,native,native,,Annual,Juncaceae  ,1,grasslike herb,,,
2019,enhanced,ENH2,10,0,surface,control,Juncus bufonius,herb,native,native,,Annual,Juncaceae  ,1,grasslike herb,,,
2019,enhanced,ENH1,1,0,surface,ovenchar,Lactuca serriola,herb,nonnative,,nonnative,Annual,Asteraceae,1,,,,
2019,enhanced,ENH1,4,4,deep,ovenchar,Lactuca serriola,herb,nonnative,,nonnative,Annual,Asteraceae,1,,,,
2019,enhanced,ENH2,7,0,surface,charate,Lactuca serriola,herb,nonnative,,nonnative,Annual,Asteraceae,1,,,,
2019,enhanced,ENH1,3,0,surface,charate,Logfia filaginoides,herb,native,native,,Annual,Asteraceae,1,,,,
2019,enhanced,ENH1,3,0,surface,control,Logfia filaginoides,herb,native,native,,Annual,Asteraceae,2,,,,
2019,enhanced,ENH1,3,0,surface,ovenchar,Logfia filaginoides,herb,native,native,,Annual,Asteraceae,3,,,,
2019,enhanced,ENH1,4,0,surface,oven,Logfia filaginoides,herb,native,native,,Annual,Asteraceae,1,,,,
2019,enhanced,ENH2,5,0,surface,ovenchar,Logfia filaginoides,herb,native,native,,Annual,Asteraceae,1,,,,
2019,enhanced,ENH2,8,4,deep,oven,Logfia filaginoides,herb,native,native,,Annual,Asteraceae,1,,,,
2019,enhanced,ENH2,10,0,surface,charate,Logfia filaginoides,herb,native,native,,Annual,Asteraceae,1,,,,
2019,enhanced,ENH2,9,0,surface,charate,Lupinus bicolor ,herb,native,native,,Annual,Fabaceae,1,,,,
2017,degraded,DEG1,1,4,deep,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,1,4,deep,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,1,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,1,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,1,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,1,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,1,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,1,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,4,deep,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,4,deep,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,2,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,4,deep,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,4,deep,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,3,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,4,deep,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,4,deep,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG1,4,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,5,4,deep,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,5,4,deep,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,5,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,5,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,5,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,5,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,5,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2017,degraded,DEG2,5,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,4,deep,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,4,deep,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,6,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,4,deep,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,4,deep,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,0,,,,
2017,degraded,DEG2,7,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH1,1,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH1,1,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH1,1,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,3,,,,
2019,enhanced,ENH1,2,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,3,,,,
2019,enhanced,ENH1,2,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH1,2,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH1,2,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH1,2,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,4,,,,
2019,enhanced,ENH1,3,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH1,4,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH1,4,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH1,4,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,7,,,,
2019,enhanced,ENH1,4,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,6,,,,
2019,enhanced,ENH2,5,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH1,5,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH2,6,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH2,6,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,4,,,,
2019,enhanced,ENH2,6,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,8,,,,
2019,enhanced,ENH2,7,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH2,7,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,3,,,,
2019,enhanced,ENH2,7,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH2,8,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,5,,,,
2019,enhanced,ENH2,8,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH2,9,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH2,9,4,deep,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH2,9,0,surface,charate,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH2,9,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH2,9,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,5,,,,
2019,enhanced,ENH2,10,4,deep,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,4,,,,
2019,enhanced,ENH2,10,0,surface,control,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,1,,,,
2019,enhanced,ENH2,10,0,surface,oven,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,2,,,,
2019,enhanced,ENH2,10,0,surface,ovenchar,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,3,,,,
2017,degraded,DEG1,1,4,deep,charate,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,1,,,,
2017,degraded,DEG1,1,4,deep,control,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,1,4,deep,oven,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,1,4,deep,ovenchar,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,1,0,surface,charate,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,1,0,surface,control,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,1,0,surface,oven,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,1,0,surface,ovenchar,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,2,4,deep,charate,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,2,4,deep,control,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,1,,,,
2017,degraded,DEG1,2,4,deep,oven,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,2,4,deep,ovenchar,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,2,0,surface,charate,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,2,0,surface,control,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,2,0,surface,oven,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
2017,degraded,DEG1,2,0,surface,ovenchar,Nicotiana glauca,tree,nonnative,,nonnative,Perennial,Solanacaeae,0,,,,
