"","standtype","rep","site","status","lifeform","family","species","lifespan","site_rep","site_rep_species"
"392","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"393","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"394","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"395","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"396","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"397","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"398","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"399","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"400","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"401","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"402","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"403","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"404","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"405","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"406","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"407","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"408","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"409","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"410","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"411","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"412","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"413","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"414","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"415","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"416","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"417","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"418","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"419","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"420","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"421","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"422","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"423","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"424","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"425","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"426","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"427","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"428","degraded",1,"DEG1","nonnative","herb","Brassicaceae","Hirschfeldia incana","annual","DEG1_1","DEG1_1_Hirschfeldia incana"
"429","degraded",3,"DEG1","nonnative","herb","Brassicaceae","Hirschfeldia incana","annual","DEG1_3","DEG1_3_Hirschfeldia incana"
"430","matrix",1,"ENH1","native","herb","Fabaceae","Lupinus bicolor","annual","ENH1_1","ENH1_1_Lupinus bicolor"
"431","degraded",2,"DEG1","native","herb","Fabaceae","Lupinus bicolor","annual","DEG1_2","DEG1_2_Lupinus bicolor"
"432","degraded",1,"DEG1","native","herb","Fabaceae","Lupinus spp.","annual","DEG1_1","DEG1_1_Lupinus spp."
"433","degraded",3,"DEG1","native","herb","Fabaceae","Lupinus spp.","annual","DEG1_3","DEG1_3_Lupinus spp."
"434","degraded",4,"DEG2","native","herb","Fabaceae","Lupinus spp.","annual","DEG2_4","DEG2_4_Lupinus spp."
"435","matrix",2,"ENH1","native","herb","Fabaceae","Lupinus spp.","annual","ENH1_2","ENH1_2_Lupinus spp."
"436","matrix",3,"ENH1","native","herb","Fabaceae","Lupinus spp.","annual","ENH1_3","ENH1_3_Lupinus spp."
"437","degraded",2,"DEG1","native","herb","Fabaceae","Lupinus succulentus","annual","DEG1_2","DEG1_2_Lupinus succulentus"
"438","matrix",1,"ENH1","native","herb","Fabaceae","Lupinus succulentus","annual","ENH1_1","ENH1_1_Lupinus succulentus"
"439","degraded",1,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG1_1","DEG1_1_Phacelia hubbyi"
"440","degraded",4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_4","DEG2_4_Malacothamnus fasciculatus"
"441","degraded",4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_4","DEG2_4_Malacothamnus fasciculatus"
"442","degraded",4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_4","DEG2_4_Malacothamnus fasciculatus"
"443","degraded",4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_4","DEG2_4_Malacothamnus fasciculatus"
"444","degraded",4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_4","DEG2_4_Malacothamnus fasciculatus"
"445","degraded",4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_4","DEG2_4_Malacothamnus fasciculatus"
"446","degraded",4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_4","DEG2_4_Malacothamnus fasciculatus"
"447","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"448","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"449","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"450","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"451","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"452","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"453","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"454","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"455","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"456","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"457","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"458","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"459","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"460","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"461","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"462","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"463","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"464","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"465","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus"
"466","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus"
"467","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus"
"468","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus"
"469","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus"
"470","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus"
"471","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus"
"472","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus"
"473","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"474","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"475","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"476","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"477","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"478","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"479","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"480","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"481","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"482","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"483","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"484","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"485","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"486","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"487","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"488","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"489","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"490","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"491","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"492","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"493","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"494","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"495","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"496","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"497","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"498","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"499","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"500","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"501","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"502","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"503","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"504","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"505","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"506","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"507","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"508","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"509","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"510","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"511","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"512","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"513","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"514","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"515","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"516","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"517","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"518","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"519","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"520","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"521","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"522","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"523","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"524","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"525","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"526","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"527","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"528","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"529","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"530","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"531","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"532","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"533","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"534","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"535","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"536","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"537","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"538","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"539","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"540","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"541","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"542","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"543","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"544","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"545","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"546","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"547","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"548","intact",3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","Intact3_3","Intact3_3_Malacothamnus fasciculatus"
"549","intact",3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","Intact3_3","Intact3_3_Malacothamnus fasciculatus"
"550","intact",3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","Intact3_3","Intact3_3_Malacothamnus fasciculatus"
"551","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"552","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"553","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"554","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"555","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"556","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"557","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"558","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"559","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"560","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"561","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"562","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"563","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"564","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"565","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"566","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"567","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"568","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"569","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"570","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"571","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"572","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"573","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"574","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"575","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"576","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"577","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"578","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
