year,stand,site,soilcore,depth_cm,depth_name,treatment,species_diversity,genus_abundance,lifeform,status,status_native,status_nonnative,lifescycle,family,count,NOTES
2017,degraded,DEG2,7,4,deep,control,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,0,
2017,degraded,DEG2,7,4,deep,oven,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,0,
2017,degraded,DEG2,7,4,deep,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,0,
2017,degraded,DEG2,7,4,deep,charate,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,,nonnative,perennial,Solanaceae,0,
2017,degraded,DEG2,7,4,deep,control,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,,nonnative,perennial,Solanaceae,0,
2017,degraded,DEG2,7,4,deep,oven,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,,nonnative,perennial,Solanaceae,1,
2017,degraded,DEG2,7,4,deep,ovenchar,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,,nonnative,perennial,Solanaceae,0,
2017,degraded,DEG2,7,4,deep,charate,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,,nonnative,annual,Asteraceae,0,
2017,degraded,DEG2,7,4,deep,control,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,,nonnative,annual,Asteraceae,0,
2017,degraded,DEG2,7,4,deep,oven,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,,nonnative,annual,Asteraceae,0,
2017,degraded,DEG2,7,4,deep,ovenchar,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,,nonnative,annual,Asteraceae,0,
2017,degraded,DEG2,7,4,deep,charate,Trifolium gracelentum,Trifolium spp.,forb,native,native,,annual,Fabaceae,0,
2017,degraded,DEG2,7,4,deep,control,Trifolium gracelentum,Trifolium spp.,forb,native,native,,annual,Fabaceae,0,
2017,degraded,DEG2,7,4,deep,oven,Trifolium gracelentum,Trifolium spp.,forb,native,native,,annual,Fabaceae,0,
2017,degraded,DEG2,7,4,deep,ovenchar,Trifolium gracelentum,Trifolium spp.,forb,native,native,,annual,Fabaceae,0,
2019,enhanced,ENH1,1,0,surface,control,Acmispon maritimus,Acmispon spp.,forb,native,native,,annual,Fabaceae,1,
2019,enhanced,ENH1,1,0,surface,oven,Artemisia californica,Artemisia californica,shrub,native,native,,perennial,Asteraceae,1,
2019,enhanced,ENH1,1,0,surface,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,36,
2019,enhanced,ENH1,1,0,surface,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,48,
2019,enhanced,ENH1,1,0,surface,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,36,
2019,enhanced,ENH1,1,0,surface,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,68,
2019,enhanced,ENH1,1,0,surface,charate,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,1,0,surface,control,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,1,0,surface,oven,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,1,0,surface,oven,Diplacus aurantiacus,Diplacus aurantiacus,shrub,native,native,,perennial,Phrymaceae  ,1,
2019,enhanced,ENH1,1,0,surface,ovenchar,Festuca myuros,Festuca myuros,grass,nonnative,,nonnative,annual,Poaceae,21,grasslike herb
2019,enhanced,ENH1,1,0,surface,ovenchar,Lactuca serriola,Lactuca serriola,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,1,0,surface,control,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,1,
2019,enhanced,ENH1,1,0,surface,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,3,
2019,enhanced,ENH1,1,0,surface,charate,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,1,"UNKNOWN 2 - long skinny seedling, looks like acmispon spp."
2019,enhanced,ENH1,1,0,surface,oven,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,1,0,surface,charate,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,1,0,surface,control,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,1,0,surface,oven,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,4,
2019,enhanced,ENH1,1,0,surface,charate,Unknown 2,Unknown 2,unknown,unknown,,,unknown,unknown,2,it looks like Eriodictyon
2019,enhanced,ENH1,1,0,surface,oven,unknown 3,unknown 3,unknown,unknown,,,unknown,unknown,3,
2019,enhanced,ENH1,1,0,surface,ovenchar,unknown 4,unknown 4,unknown,unknown,,,unknown,unknown,2,
2019,enhanced,ENH1,1,0,surface,ovenchar,unknown 5,unknown 5,unknown,unknown,,,unknown,unknown,2,
2019,enhanced,ENH1,1,0,surface,pretreatment,Avena barbata,Avena barbata,grass,nonnative,,nonnative,annual,Poaceae,n/a,
2019,enhanced,ENH1,1,0,surface,pretreatment,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,n/a,
2019,enhanced,ENH1,1,4,deep,ovenchar,,Acmispon spp.,forb,native,native,,,Fabaceae,1,"need to check for picture - either glaber, maritimus, or strigosus"
2019,enhanced,ENH1,1,4,deep,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,7,
2019,enhanced,ENH1,1,4,deep,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,8,
2019,enhanced,ENH1,1,4,deep,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,9,
2019,enhanced,ENH1,1,4,deep,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,4,
2019,enhanced,ENH1,1,4,deep,ovenchar,Calochortus clavatus,Calochortus clavatus,forb,native,native,,perennial,Liliaceae,1,
2019,enhanced,ENH1,1,4,deep,oven,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,1,4,deep,control,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,,nonnative,annual,Brassicaceae,1,Hirschfeldia incana
2019,enhanced,ENH1,1,4,deep,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,2,
2019,enhanced,ENH1,1,4,deep,charate,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,1,4,deep,control,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,1,4,deep,ovenchar,Lactuca serriola,Lactuca serriola,forb,nonnative,,nonnative,annual,Asteraceae,2,unknown - lactuca - need to check
2019,enhanced,ENH1,1,4,deep,control,Artemisia californica,Artemisia californica,,,,,,,1,unknown 1
2019,enhanced,ENH1,1,4,deep,oven,Artemisia californica,Artemisia californica,,,,,,,1,Unknown 1
2019,enhanced,ENH1,1,4,deep,ovenchar,unknown - purple leaf dicot,unknown - purple leaf dicot,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,1,4,deep,pretreatment,Avena barbata,Avena barbata,grass,nonnative,,nonnative,annual,Poaceae,n/a,
2019,enhanced,ENH1,1,4,deep,pretreatment,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,n/a,star thistle
2019,enhanced,ENH1,2,0,surface,charate,Acmispon glaber,Acmispon spp.,forb,native,native,,perennial,Fabaceae,1,
2019,enhanced,ENH1,2,0,surface,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,29,
2019,enhanced,ENH1,2,0,surface,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,35,
2019,enhanced,ENH1,2,0,surface,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,24,
2019,enhanced,ENH1,2,0,surface,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,38,
2019,enhanced,ENH1,2,0,surface,oven,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,4,
2019,enhanced,ENH1,2,0,surface,charate,,Erodium spp.,forb,nonnative,,nonnative,annual,Geraniaceae,5,
2019,enhanced,ENH1,2,0,surface,control,,Erodium spp.,forb,nonnative,,nonnative,annual,Geraniaceae,9,
2019,enhanced,ENH1,2,0,surface,ovenchar,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,,nonnative,annual,Brassicaceae,3,HIrschfeldia incana or Raru
2019,enhanced,ENH1,2,0,surface,charate,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,1,
2019,enhanced,ENH1,2,0,surface,control,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,1,
2019,enhanced,ENH1,2,0,surface,oven,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,2,
2019,enhanced,ENH1,2,0,surface,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,4,
2019,enhanced,ENH1,2,0,surface,oven,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,2,0,surface,charate,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,1,
2019,enhanced,ENH1,2,0,surface,control,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,7,
2019,enhanced,ENH1,2,0,surface,control,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,2,
2019,enhanced,ENH1,2,0,surface,ovenchar,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,2,0,surface,charate,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,,nonnative,annual,Brassicaceae,1,likely brassica or hiin - heart shaped leaf
2019,enhanced,ENH1,2,0,surface,oven,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,,nonnative,annual,Brassicaceae,3,unknown - heart shaped dicot - brassica or hiin?
2019,enhanced,ENH1,2,0,surface,charate,unknown 5,unknown 5,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,2,0,surface,ovenchar,unknown - long leaved seedling - could be ACGL or something else,unknown - long leaved seedling - could be ACGL or something else,unknown,unknown,,,unknown,unknown,4,
2019,enhanced,ENH1,2,0,surface,ovenchar,unknown - round leaf - do you think MAFA? need to look at photos,unknown - round leaf - do you think MAFA? need to look at photos,unknown,unknown,,,unknown,unknown,3,
2019,enhanced,ENH1,2,0,surface,pretreatment,Avena barbata,Avena barbata,grass,nonnative,,nonnative,annual,Poaceae,n/a,
2019,enhanced,ENH1,2,4,deep,ovenchar,Acmispon maritimus,Acmispon spp.,forb,native,native,,annual,Fabaceae,3,
2019,enhanced,ENH1,2,4,deep,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,8,
2019,enhanced,ENH1,2,4,deep,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,9,
2019,enhanced,ENH1,2,4,deep,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,7,
2019,enhanced,ENH1,2,4,deep,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,5,
2019,enhanced,ENH1,2,4,deep,ovenchar,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,2,4,deep,ovenchar,,Erodium spp.,forb,nonnative,,nonnative,annual,Geraniaceae,5,
2019,enhanced,ENH1,2,4,deep,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,3,
2019,enhanced,ENH1,2,4,deep,oven,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,1,
2019,enhanced,ENH1,2,4,deep,control,unknown - long leaved skinny dicot,unknown - long leaved skinny dicot,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,2,4,deep,ovenchar,unknown - long leaved dicot,unknown - long leaved dicot,unknown,unknown,,,unknown,unknown,3,
2019,enhanced,ENH1,3,0,surface,control,Acmispon maritimus,Acmispon spp.,forb,native,native,,annual,Fabaceae,1,
2019,enhanced,ENH1,3,0,surface,control,Artemisia californica,Artemisia californica,shrub,native,native,,perennial,Asteraceae,1,
2019,enhanced,ENH1,3,0,surface,ovenchar,Bromus hordeaceus,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,18,
2019,enhanced,ENH1,3,0,surface,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,18,
2019,enhanced,ENH1,3,0,surface,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,25,
2019,enhanced,ENH1,3,0,surface,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,22,
2019,enhanced,ENH1,3,0,surface,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,17,
2019,enhanced,ENH1,3,0,surface,charate,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,3,
2019,enhanced,ENH1,3,0,surface,control,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,5,
2019,enhanced,ENH1,3,0,surface,oven,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,4,
2019,enhanced,ENH1,3,0,surface,ovenchar,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,3,
2019,enhanced,ENH1,3,0,surface,ovenchar,,Erodium spp.,forb,nonnative,,nonnative,annual,Geraniaceae,1,
2019,enhanced,ENH1,3,0,surface,charate,Emmenanthe penduliflora,Emmenanthe penduliflora,forb,native,native,,annual,Hydrophyllaceae  ,1,
2019,enhanced,ENH1,3,0,surface,charate,Uropappus lindleyi,Uropappus lindleyi,forb,native,native,,annual,Juncaceae  ,2,grasslike herb
2019,enhanced,ENH1,3,0,surface,ovenchar,Juncus bufonius,Juncus bufonius,forb,native,native,,annual,Juncaceae  ,5,grasslike herb
2019,enhanced,ENH1,3,0,surface,charate,Logfia filaginoides,Logfia filaginoides,forb,native,native,,annual,Asteraceae,1,
2019,enhanced,ENH1,3,0,surface,control,Logfia filaginoides,Logfia filaginoides,forb,native,native,,annual,Asteraceae,2,
2019,enhanced,ENH1,3,0,surface,ovenchar,Logfia filaginoides,Logfia filaginoides,forb,native,native,,annual,Asteraceae,3,
2019,enhanced,ENH1,3,0,surface,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,2,
2019,enhanced,ENH1,3,0,surface,charate,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,3,0,surface,oven,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,3,0,surface,charate,Stipa lepida,Stipa lepida,grass,native,native,,perennial,Poaceae,2,
2019,enhanced,ENH1,3,0,surface,control,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,3,0,surface,ovenchar,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,3,0,surface,control,unknown - dinosaur egg,unknown - dinosaur egg,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,3,0,surface,ovenchar,unknown - tall seedling (0.5 in tall) with small leaves,unknown - tall seedling (0.5 in tall) with small leaves,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,3,0,surface,pretreatment,Avena barbata,Avena barbata,grass,nonnative,,nonnative,annual,Poaceae,n/a,
2019,enhanced,ENH1,3,0,surface,pretreatment,Dipterostemon capitatus,Dipterostemon capitatus,forb,native,native,,perennial,Themidaceae,n/a,
2019,enhanced,ENH1,3,0,surface,pretreatment,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,n/a,star thistle
2019,enhanced,ENH1,3,4,deep,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,5,
2019,enhanced,ENH1,3,4,deep,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,4,
2019,enhanced,ENH1,3,4,deep,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,5,
2019,enhanced,ENH1,3,4,deep,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,3,
2019,enhanced,ENH1,3,4,deep,oven,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,3,4,deep,control,Juncus bufonius,Juncus bufonius,forb,native,native,,annual,Juncaceae  ,3,grasslike herb
2019,enhanced,ENH1,3,4,deep,charate,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,1,
2019,enhanced,ENH1,3,4,deep,control,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,3,4,deep,charate,unknown - dinosaur egg,unknown - dinosaur egg,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,3,4,deep,oven,unknown - light green seedling,unknown - light green seedling,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,0,surface,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,23,
2019,enhanced,ENH1,4,0,surface,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,29,
2019,enhanced,ENH1,4,0,surface,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,23,
2019,enhanced,ENH1,4,0,surface,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,29,
2019,enhanced,ENH1,4,0,surface,charate,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,3,
2019,enhanced,ENH1,4,0,surface,control,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,4,0,surface,oven,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,4,0,surface,oven,Festuca myuros,Festuca myuros,grass,nonnative,,nonnative,annual,Poaceae,1,grasslike herb
2019,enhanced,ENH1,4,0,surface,ovenchar,Festuca myuros,Festuca myuros,grass,nonnative,,nonnative,annual,Poaceae,2,grasslike herb
2019,enhanced,ENH1,4,0,surface,oven,Logfia filaginoides,Logfia filaginoides,forb,native,native,,annual,Asteraceae,1,
2019,enhanced,ENH1,4,0,surface,oven,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,7,
2019,enhanced,ENH1,4,0,surface,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,6,
2019,enhanced,ENH1,4,0,surface,charate,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,1,
2019,enhanced,ENH1,4,0,surface,control,Stipa lepida,Stipa lepida,grass,native,native,,perennial,Poaceae,1,
2019,enhanced,ENH1,4,0,surface,ovenchar,Stipa lepida,Stipa lepida,grass,native,native,,perennial,Poaceae,2,
2019,enhanced,ENH1,4,0,surface,oven,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,4,0,surface,ovenchar,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,4,0,surface,charate,unknown - dinosaur egg,unknown - dinosaur egg,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,0,surface,charate,"unknown - long skinny seedling, likely non-native grass","unknown - long skinny seedling, likely non-native grass",unknown,unknown,,,unknown,unknown,4,
2019,enhanced,ENH1,4,0,surface,control,unknown - dinosaur egg,unknown - dinosaur egg,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,0,surface,oven,unknown - red stem,unknown - red stem,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,0,surface,oven,unknown - small dicot,unknown - small dicot,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,0,surface,pretreatment,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,n/a,star thistle
2019,enhanced,ENH1,4,4,deep,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,5,
2019,enhanced,ENH1,4,4,deep,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,5,
2019,enhanced,ENH1,4,4,deep,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,6,
2019,enhanced,ENH1,4,4,deep,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,1,
2019,enhanced,ENH1,4,4,deep,control,Juncus bufonius,Juncus bufonius,forb,native,native,,annual,Juncaceae  ,1,grasslike herb
2019,enhanced,ENH1,4,4,deep,ovenchar,Lactuca serriola,Lactuca serriola,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,4,4,deep,oven,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,1,
2019,enhanced,ENH1,4,4,deep,control,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,Salvia leucophylla ,Salvia leucophylla ,shrub,native,native,,perennial,Lamiaceae,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,4,4,deep,charate,unknown dicot,unknown dicot,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,4,deep,control,unknown - gray cotolydon seedling,unknown - gray cotolydon seedling,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,4,deep,oven,unknown - bright green round leaf,unknown - bright green round leaf,unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,"unknown - long leaved seedling, erodium?","unknown - long leaved seedling, erodium?",unknown,unknown,,,unknown,unknown,1,
2019,enhanced,ENH1,4,4,deep,pretreatment,Avena barbata,Avena barbata,grass,nonnative,,nonnative,annual,Poaceae,n/a,
2019,enhanced,ENH1,5,0,surface,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,20,
2019,enhanced,ENH1,5,0,surface,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,15,
2019,enhanced,ENH1,5,0,surface,charate,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,5,0,surface,control,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,4,
2019,enhanced,ENH1,5,0,surface,charate,Festuca myuros,Festuca myuros,grass,nonnative,,nonnative,annual,Poaceae,1,grasslike herb
2019,enhanced,ENH1,5,0,surface,charate,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,1,
2019,enhanced,ENH1,5,0,surface,charate,Typha domingensis,Typha domingensis,forb,native,native,,perennial,Typhaceae,1,
2019,enhanced,ENH1,5,0,surface,pretreatment,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,n/a,
2019,enhanced,ENH1,5,0,surface,oven,Acmispon maritimus,Acmispon spp.,forb,native,native,,annual,Fabaceae,1,
2019,enhanced,ENH1,5,0,surface,oven,Artemisia californica,Artemisia californica,shrub,native,native,,perennial,Asteraceae,1,
2019,enhanced,ENH1,5,0,surface,oven,Astragalus trichopodus,Astragalus trichopodus,forb,native,native,,perennial,Fabaceae,1,
2019,enhanced,ENH1,5,0,surface,oven,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,16,
2019,enhanced,ENH1,5,0,surface,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,27,
2019,enhanced,ENH1,5,0,surface,oven,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,6,
2019,enhanced,ENH1,5,0,surface,ovenchar,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,5,
2019,enhanced,ENH1,5,0,surface,oven,Festuca myuros,Festuca myuros,grass,nonnative,,nonnative,annual,Poaceae,1,grasslike herb
2019,enhanced,ENH1,5,0,surface,ovenchar,Logfia filaginoides,Logfia filaginoides,forb,native,native,,annual,Asteraceae,1,
2019,enhanced,ENH1,5,0,surface,oven,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,5,4,deep,charate,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,3,
2019,enhanced,ENH1,5,4,deep,control,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,2,
2019,enhanced,ENH1,5,4,deep,ovenchar,Bromus madritensis,Bromus spp.,grass,nonnative,,nonnative,annual,Poaceae,2,
2019,enhanced,ENH1,5,4,deep,control,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,5,4,deep,ovenchar,Centaurea melitensis,Centaurea melitensis,forb,nonnative,,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,5,4,deep,ovenchar,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,native,,perennial,Malvaceae,2,
2019,enhanced,ENH1,5,4,deep,control,Stipa lepida,Stipa lepida,grass,native,native,,perennial,Poaceae,1,
2019,enhanced,ENH1,5,4,deep,charate,unknown - round cotyledons - check pictures,unknown - round cotyledons - check pictures,unknown,unknown,,,unknown,unknown,2,
2019,enhanced,ENH2,6,0,surface,control,Acmispon glaber,Acmispon spp.,forb,native,native,,perennial,Fabaceae,1,
2019,enhanced,ENH2,6,0,surface,oven,Acmispon glaber,Acmispon spp.,forb,native,native,,perennial,Fabaceae,2,
2019,enhanced,ENH2,6,0,surface,oven,Acmispon maritimus,Acmispon spp.,forb,native,native,,annual,Fabaceae,1,
2019,enhanced,ENH2,6,0,surface,oven,Artemisia californica,Artemisia californica,shrub,native,native,,perennial,Asteraceae,1,
