"","standtype","rep","site","status","lifeform","family","species","lifespan","site_rep","site_rep_species","count_per_transect","percentcover_native","native_fern","native_forb","native_grass","native_shrub","nonnative_fern","nonnative_forb","nonnative_grass","nonnative_shrub","percentcover_nonnative"
"453","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"454","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"455","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"456","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"457","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"458","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"459","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"460","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"461","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"462","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"463","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"464","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"465","degraded",5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"466","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus",9,0.219512195121951,0,0.048780488,0.048780488,0.170731707,0,0.463414634,0.902439024,0,0.926829268292683
"467","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus",9,0.219512195121951,0,0.048780488,0.048780488,0.170731707,0,0.463414634,0.902439024,0,0.926829268292683
"468","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus",9,0.219512195121951,0,0.048780488,0.048780488,0.170731707,0,0.463414634,0.902439024,0,0.926829268292683
"469","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus",9,0.219512195121951,0,0.048780488,0.048780488,0.170731707,0,0.463414634,0.902439024,0,0.926829268292683
"470","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus",9,0.219512195121951,0,0.048780488,0.048780488,0.170731707,0,0.463414634,0.902439024,0,0.926829268292683
"471","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus",9,0.219512195121951,0,0.048780488,0.048780488,0.170731707,0,0.463414634,0.902439024,0,0.926829268292683
"472","degraded",6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","DEG2_6","DEG2_6_Malacothamnus fasciculatus",9,0.219512195121951,0,0.048780488,0.048780488,0.170731707,0,0.463414634,0.902439024,0,0.926829268292683
"473","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"474","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"475","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"476","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"477","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"478","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"479","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"480","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"481","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"482","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"483","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"484","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"485","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"486","matrix",1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_1","ENH1_1_Malacothamnus fasciculatus",24,0.585365853658537,0,0.12195122,0.024390244,0.536585366,0,0.292682927,0.756097561,0,0.853658536585366
"487","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"488","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"489","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"490","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"491","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"492","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"493","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"494","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"495","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"496","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"497","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"498","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"499","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"500","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"501","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"502","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"503","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"504","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"505","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"506","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"507","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"508","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"509","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"510","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"511","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"512","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"513","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"514","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"515","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"516","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"517","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"518","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"519","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"520","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"521","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"522","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"523","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"524","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"525","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"526","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"527","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"528","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"529","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"530","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"531","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"532","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"533","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"534","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"535","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"536","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"537","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"538","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"539","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"540","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"541","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"542","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"543","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"544","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"545","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"546","matrix",2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_2","ENH1_2_Malacothamnus fasciculatus",32,0.780487804878049,0,0.146341463,0.317073171,0.585365854,0,0.219512195,0.658536585,0,0.780487804878049
"547","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"548","intact",3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","Intact3_3","Intact3_3_Malacothamnus fasciculatus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,0.121951219512195
"549","intact",3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","Intact3_3","Intact3_3_Malacothamnus fasciculatus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,0.121951219512195
"550","intact",3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","Intact3_3","Intact3_3_Malacothamnus fasciculatus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,0.121951219512195
"551","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"552","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"553","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"554","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"555","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"556","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"557","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"558","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"559","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"560","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"561","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
