"","year","site","transect","distance","vertical","species","site_rep","site_rep_dist","lifeform","status","lifecycle","family"
"2289","2019","2","4","8","0","thatch","2_4","2_4_8","ground","ground","ground","ground"
"2290","2019","2","4","9","1","Bromus hordeaceus","2_4","2_4_9","grass","nonnative","annual","Poaceae"
"2291","2019","2","4","9","0","thatch","2_4","2_4_9","ground","ground","ground","ground"
"2292","2019","2","4","10","1","Malacothamnus fasciculatus dead","2_4","2_4_10","shrub","native","perennial","Malvaceae"
"2293","2019","2","4","10","0","bare_ground","2_4","2_4_10","ground","ground","ground","ground"
"2294","2019","2","4","11","1","Bromus diandrus","2_4","2_4_11","grass","nonnative","annual","Poaceae"
"2295","2019","2","4","11","2","Malacothamnus fasciculatus","2_4","2_4_11","shrub","native","perennial","Malvaceae"
"2296","2019","2","4","11","0","bare_ground","2_4","2_4_11","ground","ground","ground","ground"
"2297","2019","2","4","12","1","Bromus diandrus","2_4","2_4_12","grass","nonnative","annual","Poaceae"
"2298","2019","2","4","12","2","Malacothamnus fasciculatus","2_4","2_4_12","shrub","native","perennial","Malvaceae"
"2299","2019","2","4","12","0","thatch","2_4","2_4_12","ground","ground","ground","ground"
"2300","2019","2","4","13","1","Solanum xanti","2_4","2_4_13","forb","native","perennial","Solanaceae"
"2301","2019","2","4","13","2","Artemisia californica","2_4","2_4_13","shrub","native","perennial","Asteraceae"
"2302","2019","2","4","13","0","bare_ground","2_4","2_4_13","ground","ground","ground","ground"
"2303","2019","2","4","14","1","Bromus diandrus","2_4","2_4_14","grass","nonnative","annual","Poaceae"
"2304","2019","2","4","14","0","thatch","2_4","2_4_14","ground","ground","ground","ground"
"2305","2019","2","4","15","1","Bromus diandrus","2_4","2_4_15","grass","nonnative","annual","Poaceae"
"2306","2019","2","4","15","0","thatch","2_4","2_4_15","ground","ground","ground","ground"
"2307","2019","2","4","16","1","Bromus diandrus","2_4","2_4_16","grass","nonnative","annual","Poaceae"
"2308","2019","2","4","16","0","thatch","2_4","2_4_16","ground","ground","ground","ground"
"2309","2019","2","4","17","1","Bromus diandrus","2_4","2_4_17","grass","nonnative","annual","Poaceae"
"2310","2019","2","4","17","0","thatch","2_4","2_4_17","ground","ground","ground","ground"
"2311","2019","2","4","18","1","Malacothamnus fasciculatus dead","2_4","2_4_18","shrub","native","perennial","Malvaceae"
"2312","2019","2","4","18","2","Bromus diandrus","2_4","2_4_18","grass","nonnative","annual","Poaceae"
"2313","2019","2","4","18","0","thatch","2_4","2_4_18","ground","ground","ground","ground"
"2314","2019","2","4","19","1","Bromus diandrus","2_4","2_4_19","grass","nonnative","annual","Poaceae"
"2315","2019","2","4","19","2","Avena barbata","2_4","2_4_19","grass","nonnative","annual","Poaceae"
"2316","2019","2","4","19","3","Malacothamnus fasciculatus","2_4","2_4_19","shrub","native","perennial","Malvaceae"
"2317","2019","2","4","19","0","bare_ground","2_4","2_4_19","ground","ground","ground","ground"
"2318","2019","2","4","20","1","Bromus diandrus","2_4","2_4_20","grass","nonnative","annual","Poaceae"
"2319","2019","2","4","20","2","Malacothamnus fasciculatus","2_4","2_4_20","shrub","native","perennial","Malvaceae"
"2320","2019","2","4","20","0","bare_ground","2_4","2_4_20","ground","ground","ground","ground"
"2321","2019","2","4","21","1","Bromus diandrus","2_4","2_4_21","grass","nonnative","annual","Poaceae"
"2322","2019","2","4","21","2","Malacothamnus fasciculatus","2_4","2_4_21","shrub","native","perennial","Malvaceae"
"2323","2019","2","4","21","0","thatch","2_4","2_4_21","ground","ground","ground","ground"
"2324","2019","2","4","22","1","Bromus rubens","2_4","2_4_22","grass","nonnative","annual","Poaceae"
"2325","2019","2","4","22","2","Malacothamnus fasciculatus","2_4","2_4_22","shrub","native","perennial","Malvaceae"
"2326","2019","2","4","22","0","thatch","2_4","2_4_22","ground","ground","ground","ground"
"2327","2019","2","4","23","1","Bromus rubens","2_4","2_4_23","grass","nonnative","annual","Poaceae"
"2328","2019","2","4","23","2","Malacothamnus fasciculatus","2_4","2_4_23","shrub","native","perennial","Malvaceae"
"2329","2019","2","4","23","0","thatch","2_4","2_4_23","ground","ground","ground","ground"
"2330","2019","2","4","24","1","Bromus rubens","2_4","2_4_24","grass","nonnative","annual","Poaceae"
"2331","2019","2","4","24","2","Malacothamnus fasciculatus","2_4","2_4_24","shrub","native","perennial","Malvaceae"
"2332","2019","2","4","24","0","thatch","2_4","2_4_24","ground","ground","ground","ground"
"2333","2019","2","4","25","1","Bromus diandrus","2_4","2_4_25","grass","nonnative","annual","Poaceae"
"2334","2019","2","4","25","2","Malacothamnus fasciculatus","2_4","2_4_25","shrub","native","perennial","Malvaceae"
"2335","2019","2","4","25","0","bare_ground","2_4","2_4_25","ground","ground","ground","ground"
"2336","2019","2","4","26","1","Bromus diandrus","2_4","2_4_26","grass","nonnative","annual","Poaceae"
"2337","2019","2","4","26","2","Malacothamnus fasciculatus","2_4","2_4_26","shrub","native","perennial","Malvaceae"
"2338","2019","2","4","26","0","bare_ground","2_4","2_4_26","ground","ground","ground","ground"
"2339","2019","2","4","27","1","Bromus diandrus","2_4","2_4_27","grass","nonnative","annual","Poaceae"
"2340","2019","2","4","27","2","Malacothamnus fasciculatus","2_4","2_4_27","shrub","native","perennial","Malvaceae"
"2341","2019","2","4","27","0","thatch","2_4","2_4_27","ground","ground","ground","ground"
"2342","2019","2","4","28","1","Acmispon glaber","2_4","2_4_28","forb","native","perennial","Fabaceae"
"2343","2019","2","4","28","2","Malacothamnus fasciculatus","2_4","2_4_28","shrub","native","perennial","Malvaceae"
"2344","2019","2","4","28","0","bare_ground","2_4","2_4_28","ground","ground","ground","ground"
"2345","2019","2","4","29","1","Bromus diandrus","2_4","2_4_29","grass","nonnative","annual","Poaceae"
"2346","2019","2","4","29","2","Malacothamnus fasciculatus","2_4","2_4_29","shrub","native","perennial","Malvaceae"
"2347","2019","2","4","29","0","bare_ground","2_4","2_4_29","ground","ground","ground","ground"
"2348","2019","2","4","30","1","Bromus hordeaceus","2_4","2_4_30","grass","nonnative","annual","Poaceae"
"2349","2019","2","4","30","2","Avena barbata","2_4","2_4_30","grass","nonnative","annual","Poaceae"
"2350","2019","2","4","30","0","bare_ground","2_4","2_4_30","ground","ground","ground","ground"
"2351","2019","2","4","31","1","Bromus hordeaceus","2_4","2_4_31","grass","nonnative","annual","Poaceae"
"2352","2019","2","4","31","2","Avena barbata","2_4","2_4_31","grass","nonnative","annual","Poaceae"
"2353","2019","2","4","31","0","thatch","2_4","2_4_31","ground","ground","ground","ground"
"2354","2019","2","4","32","1","Malacothamnus fasciculatus dead","2_4","2_4_32","shrub","native","perennial","Malvaceae"
"2355","2019","2","4","32","2","Bromus hordeaceus","2_4","2_4_32","grass","nonnative","annual","Poaceae"
"2356","2019","2","4","32","0","thatch","2_4","2_4_32","ground","ground","ground","ground"
"2357","2019","2","4","33","1","Bromus hordeaceus","2_4","2_4_33","grass","nonnative","annual","Poaceae"
"2358","2019","2","4","33","2","Avena barbata","2_4","2_4_33","grass","nonnative","annual","Poaceae"
"2359","2019","2","4","33","0","bare_ground","2_4","2_4_33","ground","ground","ground","ground"
"2360","2019","2","4","34","1","Bromus hordeaceus","2_4","2_4_34","grass","nonnative","annual","Poaceae"
"2361","2019","2","4","34","2","Avena barbata","2_4","2_4_34","grass","nonnative","annual","Poaceae"
"2362","2019","2","4","34","0","bare_ground","2_4","2_4_34","ground","ground","ground","ground"
"2363","2019","2","4","35","1","Bromus hordeaceus","2_4","2_4_35","grass","nonnative","annual","Poaceae"
"2364","2019","2","4","35","0","thatch","2_4","2_4_35","ground","ground","ground","ground"
"2365","2019","2","4","36","1","Avena barbata","2_4","2_4_36","grass","nonnative","annual","Poaceae"
"2366","2019","2","4","36","0","bare_ground","2_4","2_4_36","ground","ground","ground","ground"
"2367","2019","2","4","37","1","Centaurea melitensis","2_4","2_4_37","forb","nonnative","annual","Asteraceae"
"2368","2019","2","4","37","2","Bromus rubens","2_4","2_4_37","grass","nonnative","annual","Poaceae"
"2369","2019","2","4","37","0","bare_ground","2_4","2_4_37","ground","ground","ground","ground"
"2370","2019","2","4","38","1","Erodium cicutarium","2_4","2_4_38","forb","nonnative","annual","Geraniaceae"
"2371","2019","2","4","38","0","bare_ground","2_4","2_4_38","ground","ground","ground","ground"
"2372","2019","2","4","39","1","Centaurea melitensis","2_4","2_4_39","forb","nonnative","annual","Asteraceae"
"2373","2019","2","4","39","2","Bromus hordeaceus","2_4","2_4_39","grass","nonnative","annual","Poaceae"
"2374","2019","2","4","39","3","Avena barbata","2_4","2_4_39","grass","nonnative","annual","Poaceae"
"2375","2019","2","4","39","0","thatch","2_4","2_4_39","ground","ground","ground","ground"
"2376","2019","2","4","40","1","Avena barbata","2_4","2_4_40","grass","nonnative","annual","Poaceae"
"2377","2019","2","4","40","0","bare_ground","2_4","2_4_40","ground","ground","ground","ground"
"2378","2019","2","4","41","1","Lupinus spp.","2_4","2_4_41","forb","native","annual","Fabaceae"
"2379","2019","2","4","41","2","Avena barbata","2_4","2_4_41","grass","nonnative","annual","Poaceae"
"2380","2019","2","4","41","0","thatch","2_4","2_4_41","ground","ground","ground","ground"
"2381","2019","2","5","1","1","Avena barbata","2_5","2_5_1","grass","nonnative","annual","Poaceae"
"2382","2019","2","5","1","0","bare_ground","2_5","2_5_1","ground","ground","ground","ground"
"2383","2019","2","5","2","1","Bromus hordeaceus","2_5","2_5_2","grass","nonnative","annual","Poaceae"
"2384","2019","2","5","2","0","thatch","2_5","2_5_2","ground","ground","ground","ground"
"2385","2019","2","5","3","1","Avena barbata","2_5","2_5_3","grass","nonnative","annual","Poaceae"
"2386","2019","2","5","3","0","bare_ground","2_5","2_5_3","ground","ground","ground","ground"
"2387","2019","2","5","4","1","Bromus hordeaceus","2_5","2_5_4","grass","nonnative","annual","Poaceae"
"2388","2019","2","5","4","2","Avena barbata","2_5","2_5_4","grass","nonnative","annual","Poaceae"
"2389","2019","2","5","4","0","thatch","2_5","2_5_4","ground","ground","ground","ground"
"2390","2019","2","5","5","1","Avena barbata","2_5","2_5_5","grass","nonnative","annual","Poaceae"
"2391","2019","2","5","5","2","Centaurea melitensis","2_5","2_5_5","forb","nonnative","annual","Asteraceae"
"2392","2019","2","5","5","0","thatch","2_5","2_5_5","ground","ground","ground","ground"
"2393","2019","2","5","6","1","Bromus hordeaceus","2_5","2_5_6","grass","nonnative","annual","Poaceae"
"2394","2019","2","5","6","2","Avena barbata","2_5","2_5_6","grass","nonnative","annual","Poaceae"
"2395","2019","2","5","6","0","bare_ground","2_5","2_5_6","ground","ground","ground","ground"
"2396","2019","2","5","7","1","Bromus hordeaceus","2_5","2_5_7","grass","nonnative","annual","Poaceae"
"2397","2019","2","5","7","0","thatch","2_5","2_5_7","ground","ground","ground","ground"
"2398","2019","2","5","8","1","Avena barbata","2_5","2_5_8","grass","nonnative","annual","Poaceae"
"2399","2019","2","5","8","2","Centaurea melitensis","2_5","2_5_8","forb","nonnative","annual","Asteraceae"
"2400","2019","2","5","8","0","bare_ground","2_5","2_5_8","ground","ground","ground","ground"
"2401","2019","2","5","9","1","Bromus hordeaceus","2_5","2_5_9","grass","nonnative","annual","Poaceae"
"2402","2019","2","5","9","0","bare_ground","2_5","2_5_9","ground","ground","ground","ground"
"2403","2019","2","5","10","1","Bromus rubens","2_5","2_5_10","grass","nonnative","annual","Poaceae"
"2404","2019","2","5","10","2","Centaurea melitensis","2_5","2_5_10","forb","nonnative","annual","Asteraceae"
"2405","2019","2","5","10","0","bare_ground","2_5","2_5_10","ground","ground","ground","ground"
"2406","2019","2","5","11","1","Avena barbata","2_5","2_5_11","grass","nonnative","annual","Poaceae"
"2407","2019","2","5","11","0","thatch","2_5","2_5_11","ground","ground","ground","ground"
"2408","2019","2","5","12","1","Bromus rubens","2_5","2_5_12","grass","nonnative","annual","Poaceae"
"2409","2019","2","5","12","2","Malacothamnus fasciculatus","2_5","2_5_12","shrub","native","perennial","Malvaceae"
"2410","2019","2","5","12","0","thatch","2_5","2_5_12","ground","ground","ground","ground"
"2411","2019","2","5","13","1","Bromus rubens","2_5","2_5_13","grass","nonnative","annual","Poaceae"
"2412","2019","2","5","13","2","Malacothamnus fasciculatus","2_5","2_5_13","shrub","native","perennial","Malvaceae"
"2413","2019","2","5","13","0","bare_ground","2_5","2_5_13","ground","ground","ground","ground"
"2414","2019","2","5","14","1","Malacothamnus fasciculatus","2_5","2_5_14","shrub","native","perennial","Malvaceae"
"2415","2019","2","5","14","0","bare_ground","2_5","2_5_14","ground","ground","ground","ground"
"2416","2019","2","5","15","1","Malacothamnus fasciculatus","2_5","2_5_15","shrub","native","perennial","Malvaceae"
"2417","2019","2","5","15","0","bare_ground","2_5","2_5_15","ground","ground","ground","ground"
"2418","2019","2","5","16","1","Malacothamnus fasciculatus dead","2_5","2_5_16","shrub","native","perennial","Malvaceae"
"2419","2019","2","5","16","0","bare_ground","2_5","2_5_16","ground","ground","ground","ground"
"2420","2019","2","5","17","1","Avena barbata","2_5","2_5_17","grass","nonnative","annual","Poaceae"
"2421","2019","2","5","17","0","thatch","2_5","2_5_17","ground","ground","ground","ground"
"2422","2019","2","5","18","1","Avena barbata","2_5","2_5_18","grass","nonnative","annual","Poaceae"
"2423","2019","2","5","18","0","thatch","2_5","2_5_18","ground","ground","ground","ground"
"2424","2019","2","5","19","1","Avena barbata","2_5","2_5_19","grass","nonnative","annual","Poaceae"
"2425","2019","2","5","19","0","thatch","2_5","2_5_19","ground","ground","ground","ground"
"2426","2019","2","5","20","1","Avena barbata","2_5","2_5_20","grass","nonnative","annual","Poaceae"
"2427","2019","2","5","20","0","thatch","2_5","2_5_20","ground","ground","ground","ground"
"2428","2019","2","5","21","1","Avena barbata","2_5","2_5_21","grass","nonnative","annual","Poaceae"
"2429","2019","2","5","21","2","Hirschfeldia incana","2_5","2_5_21","forb","nonnative","annual","Brassicaceae"
"2430","2019","2","5","21","0","thatch","2_5","2_5_21","ground","ground","ground","ground"
"2431","2019","2","5","22","1","Bromus rubens","2_5","2_5_22","grass","nonnative","annual","Poaceae"
"2432","2019","2","5","22","2","Hirschfeldia incana","2_5","2_5_22","forb","nonnative","annual","Brassicaceae"
"2433","2019","2","5","22","3","Avena barbata","2_5","2_5_22","grass","nonnative","annual","Poaceae"
"2434","2019","2","5","22","4","Hirschfeldia incana","2_5","2_5_22","forb","nonnative","annual","Brassicaceae"
"2435","2019","2","5","22","0","thatch","2_5","2_5_22","ground","ground","ground","ground"
"2436","2019","2","5","23","1","Avena barbata","2_5","2_5_23","grass","nonnative","annual","Poaceae"
"2437","2019","2","5","23","2","Acmispon glaber","2_5","2_5_23","forb","native","perennial","Fabaceae"
"2438","2019","2","5","23","0","thatch","2_5","2_5_23","ground","ground","ground","ground"
"2439","2019","2","5","24","1","Avena barbata","2_5","2_5_24","grass","nonnative","annual","Poaceae"
"2440","2019","2","5","24","0","bare_ground","2_5","2_5_24","ground","ground","ground","ground"
"2441","2019","2","5","25","1","Hirschfeldia incana","2_5","2_5_25","forb","nonnative","annual","Brassicaceae"
"2442","2019","2","5","25","0","bare_ground","2_5","2_5_25","ground","ground","ground","ground"
"2443","2019","2","5","26","1","Avena barbata","2_5","2_5_26","grass","nonnative","annual","Poaceae"
"2444","2019","2","5","26","0","thatch","2_5","2_5_26","ground","ground","ground","ground"
"2445","2019","2","5","27","1","Avena barbata","2_5","2_5_27","grass","nonnative","annual","Poaceae"
"2446","2019","2","5","27","0","bare_ground","2_5","2_5_27","ground","ground","ground","ground"
"2447","2019","2","5","28","1","Bromus rubens","2_5","2_5_28","grass","nonnative","annual","Poaceae"
"2448","2019","2","5","28","2","Avena barbata","2_5","2_5_28","grass","nonnative","annual","Poaceae"
"2449","2019","2","5","28","0","bare_ground","2_5","2_5_28","ground","ground","ground","ground"
"2450","2019","2","5","29","1","Avena barbata","2_5","2_5_29","grass","nonnative","annual","Poaceae"
"2451","2019","2","5","29","2","Avena barbata","2_5","2_5_29","grass","nonnative","annual","Poaceae"
"2452","2019","2","5","29","0","thatch","2_5","2_5_29","ground","ground","ground","ground"
"2453","2019","2","5","30","1","Avena barbata","2_5","2_5_30","grass","nonnative","annual","Poaceae"
"2454","2019","2","5","30","2","Avena barbata","2_5","2_5_30","grass","nonnative","annual","Poaceae"
"2455","2019","2","5","30","0","bare_ground","2_5","2_5_30","ground","ground","ground","ground"
"2456","2019","2","5","31","1","Avena barbata","2_5","2_5_31","grass","nonnative","annual","Poaceae"
"2457","2019","2","5","31","0","bare_ground","2_5","2_5_31","ground","ground","ground","ground"
"2458","2019","2","5","32","1","Avena barbata","2_5","2_5_32","grass","nonnative","annual","Poaceae"
"2459","2019","2","5","32","2","Avena barbata","2_5","2_5_32","grass","nonnative","annual","Poaceae"
"2460","2019","2","5","32","3","Avena barbata","2_5","2_5_32","grass","nonnative","annual","Poaceae"
"2461","2019","2","5","32","0","thatch","2_5","2_5_32","ground","ground","ground","ground"
"2462","2019","2","5","33","1","Avena barbata","2_5","2_5_33","grass","nonnative","annual","Poaceae"
"2463","2019","2","5","33","0","thatch","2_5","2_5_33","ground","ground","ground","ground"
"2464","2019","2","5","34","1","Avena barbata","2_5","2_5_34","grass","nonnative","annual","Poaceae"
"2465","2019","2","5","34","0","bare_ground","2_5","2_5_34","ground","ground","ground","ground"
"2466","2019","2","5","35","1","Salvia leucophylla","2_5","2_5_35","shrub","native","perennial","Lamiaceae"
"2467","2019","2","5","35","0","thatch","2_5","2_5_35","ground","ground","ground","ground"
"2468","2019","2","5","36","1","Salvia leucophylla","2_5","2_5_36","shrub","native","perennial","Lamiaceae"
"2469","2019","2","5","36","0","thatch","2_5","2_5_36","ground","ground","ground","ground"
"2470","2019","2","5","37","1","Salvia leucophylla","2_5","2_5_37","shrub","native","perennial","Lamiaceae"
"2471","2019","2","5","37","2","Avena barbata","2_5","2_5_37","grass","nonnative","annual","Poaceae"
"2472","2019","2","5","37","3","Salvia leucophylla","2_5","2_5_37","shrub","native","perennial","Lamiaceae"
"2473","2019","2","5","37","0","thatch","2_5","2_5_37","ground","ground","ground","ground"
"2474","2019","2","5","38","1","Avena barbata","2_5","2_5_38","grass","nonnative","annual","Poaceae"
"2475","2019","2","5","38","2","Salvia leucophylla","2_5","2_5_38","shrub","native","perennial","Lamiaceae"
"2476","2019","2","5","38","0","thatch","2_5","2_5_38","ground","ground","ground","ground"
"2477","2019","2","5","39","1","Malacothamnus fasciculatus dead","2_5","2_5_39","shrub","native","perennial","Malvaceae"
"2478","2019","2","5","39","2","Malacothamnus fasciculatus","2_5","2_5_39","shrub","native","perennial","Malvaceae"
"2479","2019","2","5","39","0","thatch","2_5","2_5_39","ground","ground","ground","ground"
"2480","2019","2","5","40","1","Bromus rubens","2_5","2_5_40","grass","nonnative","annual","Poaceae"
"2481","2019","2","5","40","2","Malacothamnus fasciculatus","2_5","2_5_40","shrub","native","perennial","Malvaceae"
"2482","2019","2","5","40","0","thatch","2_5","2_5_40","ground","ground","ground","ground"
"2483","2019","2","5","41","1","Bromus rubens","2_5","2_5_41","grass","nonnative","annual","Poaceae"
"2484","2019","2","5","41","2","Malacothamnus fasciculatus","2_5","2_5_41","shrub","native","perennial","Malvaceae"
"2485","2019","2","5","41","0","thatch","2_5","2_5_41","ground","ground","ground","ground"
"2486","2019","2","6","1","1","Centaurea melitensis","2_6","2_6_1","forb","nonnative","annual","Asteraceae"
"2487","2019","2","6","1","0","thatch","2_6","2_6_1","ground","ground","ground","ground"
"2488","2019","2","6","2","1","Bromus hordeaceus","2_6","2_6_2","grass","nonnative","annual","Poaceae"
"2489","2019","2","6","2","0","bare_ground","2_6","2_6_2","ground","ground","ground","ground"
"2490","2019","2","6","3","1","Bromus hordeaceus","2_6","2_6_3","grass","nonnative","annual","Poaceae"
"2491","2019","2","6","3","2","Avena barbata","2_6","2_6_3","grass","nonnative","annual","Poaceae"
"2492","2019","2","6","3","0","thatch","2_6","2_6_3","ground","ground","ground","ground"
"2493","2019","2","6","4","1","Bromus diandrus","2_6","2_6_4","grass","nonnative","annual","Poaceae"
"2494","2019","2","6","4","2","Avena barbata","2_6","2_6_4","grass","nonnative","annual","Poaceae"
"2495","2019","2","6","4","0","thatch","2_6","2_6_4","ground","ground","ground","ground"
"2496","2019","2","6","5","1","Malacothamnus fasciculatus dead","2_6","2_6_5","shrub","native","perennial","Malvaceae"
"2497","2019","2","6","5","2","Bromus diandrus","2_6","2_6_5","grass","nonnative","annual","Poaceae"
"2498","2019","2","6","5","3","Avena barbata","2_6","2_6_5","grass","nonnative","annual","Poaceae"
"2499","2019","2","6","5","0","bare_ground","2_6","2_6_5","ground","ground","ground","ground"
"2500","2019","2","6","6","1","Bromus diandrus","2_6","2_6_6","grass","nonnative","annual","Poaceae"
"2501","2019","2","6","6","2","Malacothamnus fasciculatus","2_6","2_6_6","shrub","native","perennial","Malvaceae"
"2502","2019","2","6","6","0","thatch","2_6","2_6_6","ground","ground","ground","ground"
"2503","2019","2","6","7","1","Bromus diandrus","2_6","2_6_7","grass","nonnative","annual","Poaceae"
"2504","2019","2","6","7","2","Malacothamnus fasciculatus","2_6","2_6_7","shrub","native","perennial","Malvaceae"
"2505","2019","2","6","7","0","thatch","2_6","2_6_7","ground","ground","ground","ground"
"2506","2019","2","6","8","1","Bromus diandrus","2_6","2_6_8","grass","nonnative","annual","Poaceae"
"2507","2019","2","6","8","2","Malacothamnus fasciculatus","2_6","2_6_8","shrub","native","perennial","Malvaceae"
"2508","2019","2","6","8","3","Malacothamnus fasciculatus dead","2_6","2_6_8","shrub","native","perennial","Malvaceae"
"2509","2019","2","6","8","0","bare_ground","2_6","2_6_8","ground","ground","ground","ground"
"2510","2019","2","6","9","1","Bromus diandrus","2_6","2_6_9","grass","nonnative","annual","Poaceae"
"2511","2019","2","6","9","2","Malacothamnus fasciculatus","2_6","2_6_9","shrub","native","perennial","Malvaceae"
"2512","2019","2","6","9","0","bare_ground","2_6","2_6_9","ground","ground","ground","ground"
"2513","2019","2","6","10","1","Bromus diandrus","2_6","2_6_10","grass","nonnative","annual","Poaceae"
"2514","2019","2","6","10","2","Salvia leucophylla","2_6","2_6_10","shrub","native","perennial","Lamiaceae"
"2515","2019","2","6","10","3","Malacothamnus fasciculatus","2_6","2_6_10","shrub","native","perennial","Malvaceae"
"2516","2019","2","6","10","0","thatch","2_6","2_6_10","ground","ground","ground","ground"
"2517","2019","2","6","11","1","Salvia leucophylla","2_6","2_6_11","shrub","native","perennial","Lamiaceae"
"2518","2019","2","6","11","2","Malacothamnus fasciculatus","2_6","2_6_11","shrub","native","perennial","Malvaceae"
"2519","2019","2","6","11","0","bare_ground","2_6","2_6_11","ground","ground","ground","ground"
"2520","2019","2","6","12","1","Bromus diandrus","2_6","2_6_12","grass","nonnative","annual","Poaceae"
"2521","2019","2","6","12","2","Malacothamnus fasciculatus","2_6","2_6_12","shrub","native","perennial","Malvaceae"
"2522","2019","2","6","12","0","thatch","2_6","2_6_12","ground","ground","ground","ground"
"2523","2019","2","6","13","1","Bromus diandrus","2_6","2_6_13","grass","nonnative","annual","Poaceae"
"2524","2019","2","6","13","2","Malacothamnus fasciculatus dead","2_6","2_6_13","shrub","native","perennial","Malvaceae"
"2525","2019","2","6","13","3","Bromus diandrus","2_6","2_6_13","grass","nonnative","annual","Poaceae"
"2526","2019","2","6","13","0","bare_ground","2_6","2_6_13","ground","ground","ground","ground"
"2527","2019","2","6","14","1","Bromus diandrus","2_6","2_6_14","grass","nonnative","annual","Poaceae"
"2528","2019","2","6","14","0","thatch","2_6","2_6_14","ground","ground","ground","ground"
"2529","2019","2","6","15","1","Avena barbata","2_6","2_6_15","grass","nonnative","annual","Poaceae"
"2530","2019","2","6","15","0","thatch","2_6","2_6_15","ground","ground","ground","ground"
"2531","2019","2","6","16","1","Malacothamnus fasciculatus dead","2_6","2_6_16","shrub","native","perennial","Malvaceae"
"2532","2019","2","6","16","2","Bromus diandrus","2_6","2_6_16","grass","nonnative","annual","Poaceae"
"2533","2019","2","6","16","0","bare_ground","2_6","2_6_16","ground","ground","ground","ground"
"2534","2019","2","6","17","1","Bromus diandrus","2_6","2_6_17","grass","nonnative","annual","Poaceae"
"2535","2019","2","6","17","0","thatch","2_6","2_6_17","ground","ground","ground","ground"
"2536","2019","2","6","18","1","Bromus diandrus","2_6","2_6_18","grass","nonnative","annual","Poaceae"
"2537","2019","2","6","18","2","Malacothamnus fasciculatus dead","2_6","2_6_18","shrub","native","perennial","Malvaceae"
"2538","2019","2","6","18","3","Salvia leucophylla","2_6","2_6_18","shrub","native","perennial","Lamiaceae"
"2539","2019","2","6","18","4","Malacothamnus fasciculatus","2_6","2_6_18","shrub","native","perennial","Malvaceae"
"2540","2019","2","6","18","5","Salvia leucophylla","2_6","2_6_18","shrub","native","perennial","Lamiaceae"
"2541","2019","2","6","18","6","Malacothamnus fasciculatus","2_6","2_6_18","shrub","native","perennial","Malvaceae"
"2542","2019","2","6","18","0","thatch","2_6","2_6_18","ground","ground","ground","ground"
"2543","2019","2","6","19","1","Salvia leucophylla","2_6","2_6_19","shrub","native","perennial","Lamiaceae"
"2544","2019","2","6","19","2","Artemisia californica","2_6","2_6_19","shrub","native","perennial","Asteraceae"
"2545","2019","2","6","19","3","Malacothamnus fasciculatus","2_6","2_6_19","shrub","native","perennial","Malvaceae"
"2546","2019","2","6","19","4","Salvia leucophylla","2_6","2_6_19","shrub","native","perennial","Lamiaceae"
"2547","2019","2","6","19","5","Malacothamnus fasciculatus","2_6","2_6_19","shrub","native","perennial","Malvaceae"
"2548","2019","2","6","19","0","thatch","2_6","2_6_19","ground","ground","ground","ground"
"2549","2019","2","6","20","1","Malacothamnus fasciculatus","2_6","2_6_20","shrub","native","perennial","Malvaceae"
"2550","2019","2","6","20","2","Artemisia californica","2_6","2_6_20","shrub","native","perennial","Asteraceae"
"2551","2019","2","6","20","3","Salvia leucophylla","2_6","2_6_20","shrub","native","perennial","Lamiaceae"
"2552","2019","2","6","20","0","bare_ground","2_6","2_6_20","ground","ground","ground","ground"
"2553","2019","2","6","21","1","Salvia leucophylla","2_6","2_6_21","shrub","native","perennial","Lamiaceae"
"2554","2019","2","6","21","0","bare_ground","2_6","2_6_21","ground","ground","ground","ground"
"2555","2019","2","6","22","1","Salvia leucophylla","2_6","2_6_22","shrub","native","perennial","Lamiaceae"
"2556","2019","2","6","22","2","Malacothamnus fasciculatus","2_6","2_6_22","shrub","native","perennial","Malvaceae"
"2557","2019","2","6","22","3","Salvia leucophylla","2_6","2_6_22","shrub","native","perennial","Lamiaceae"
"2558","2019","2","6","22","4","Malacothamnus fasciculatus","2_6","2_6_22","shrub","native","perennial","Malvaceae"
"2559","2019","2","6","22","0","thatch","2_6","2_6_22","ground","ground","ground","ground"
"2560","2019","2","6","23","1","Bromus hordeaceus","2_6","2_6_23","grass","nonnative","annual","Poaceae"
"2561","2019","2","6","23","2","Salvia leucophylla","2_6","2_6_23","shrub","native","perennial","Lamiaceae"
"2562","2019","2","6","23","0","bare_ground","2_6","2_6_23","ground","ground","ground","ground"
"2563","2019","2","6","24","0","bare_ground","2_6","2_6_24","ground","ground","ground","ground"
"2564","2019","2","6","25","1","Bromus diandrus","2_6","2_6_25","grass","nonnative","annual","Poaceae"
"2565","2019","2","6","25","0","bare_ground","2_6","2_6_25","ground","ground","ground","ground"
"2566","2019","2","6","26","1","Bromus hordeaceus","2_6","2_6_26","grass","nonnative","annual","Poaceae"
"2567","2019","2","6","26","0","thatch","2_6","2_6_26","ground","ground","ground","ground"
"2568","2019","2","6","27","1","Avena barbata","2_6","2_6_27","grass","nonnative","annual","Poaceae"
"2569","2019","2","6","27","2","Malacothamnus fasciculatus dead","2_6","2_6_27","shrub","native","perennial","Malvaceae"
