"","year","site","rep","standtype","status","lifeform","family","species","lifespan","link.to.tab..belt_byspecies....https...docs.google.com.spreadsheets.d.1JG8udkjru26Z6zy7LwNiDczkgRrB42tNG_wnW2O2R60.edit.usp.sharing","site_rep","site_rep_species"
"382",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"383",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"384",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"385",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"386",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"387",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"388",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"389",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"390",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"391",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"392",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"393",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"394",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"395",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"396",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"397",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"398",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"399",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"400",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"401",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"402",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"403",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"404",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"405",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"406",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"407",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"408",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"409",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"410",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"411",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"412",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"413",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"414",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"415",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"416",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"417",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"418",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"419",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"420",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"421",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"422",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"423",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"424",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"425",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"426",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"427",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"428",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"429",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"430",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"431",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"432",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"433",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"434",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"435",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"436",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"437",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"438",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"439",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"440",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"441",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"442",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"443",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"444",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"445",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"446",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"447",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"448",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"449",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"450",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"451",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"452",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"453",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"454",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"455",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"456",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"457",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"458",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"459",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"460",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"461",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"462",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"463",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"464",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"465",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"466",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"467",2019,NA,4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"468",2019,NA,4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"469",2019,NA,4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"470",2019,NA,4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"471",2019,NA,4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"472",2019,NA,4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"473",2019,NA,4,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"474",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"475",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"476",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"477",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"478",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"479",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"480",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"481",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"482",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"483",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"484",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"485",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"486",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"487",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"488",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"489",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"490",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"491",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"492",2019,NA,5,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"493",2019,NA,6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"494",2019,NA,6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"495",2019,NA,6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"496",2019,NA,6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"497",2019,NA,6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"498",2019,NA,6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"499",2019,NA,6,"DEG2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"500",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"501",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"502",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"503",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"504",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"505",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"506",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"507",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"508",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"509",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"510",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"511",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"512",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"513",2019,NA,1,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_1","NA_1_Malacothamnus fasciculatus"
"514",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"515",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"516",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"517",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"518",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"519",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"520",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"521",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"522",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"523",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"524",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"525",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"526",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"527",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"528",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"529",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"530",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"531",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"532",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"533",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"534",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"535",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"536",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"537",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"538",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"539",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"540",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"541",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"542",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"543",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"544",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"545",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"546",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"547",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"548",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"549",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"550",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"551",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"552",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"553",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"554",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"555",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"556",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"557",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"558",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"559",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"560",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"561",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
